5.830286e+00 -1.958616e+00 1.249051e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.047521e-01 0.000000e+00
2.646338e+00 -1.310509e+00 -4.366149e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.300082e-01 0.000000e+00
5.277097e+00 3.419143e+00 -3.761478e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.602257e-01 0.000000e+00
-2.116956e+00 -3.880627e+00 1.687047e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.604500e-01 0.000000e+00
1.984230e+00 -6.023191e+00 7.716745e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.940990e-01 0.000000e+00
-5.948167e+00 -4.404047e+00 4.951078e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.798566e-01 0.000000e+00
5.723737e+00 -4.239138e+00 1.040073e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.794840e-01 0.000000e+00
2.263575e+00 3.164091e+00 -5.481157e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.831171e-01 0.000000e+00
-5.406677e+00 -2.313615e+00 9.075962e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.385204e-01 0.000000e+00
1.666598e-01 4.092263e-14 -2.650654e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.020365e-01 0.000000e+00
1.477547e+00 2.975371e+00 -9.345110e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.545386e-01 0.000000e+00
5.175260e+00 3.390099e+00 -1.582198e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.968891e-01 0.000000e+00
-5.845593e+00 1.720892e+00 -3.845088e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.861258e-01 0.000000e+00
5.677408e+00 -2.596524e+00 8.577745e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.051028e-01 0.000000e+00
4.970062e+00 6.818126e-01 -4.331971e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.267751e-01 0.000000e+00
1.638851e+00 5.419818e-01 1.090509e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.940771e-01 0.000000e+00
-4.274188e+00 9.791130e-01 2.685249e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.682849e-01 0.000000e+00
-2.426809e+00 -1.157436e+00 -1.868022e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.789462e-01 0.000000e+00
1.556277e+00 5.173285e+00 3.384022e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.872439e-01 0.000000e+00
-9.946200e-02 6.707756e+00 -2.959327e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.662411e-01 0.000000e+00
-3.263538e+00 -6.557019e-01 5.164284e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.082625e-01 0.000000e+00
-2.042752e+00 1.169311e+00 -3.170818e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.781697e-01 0.000000e+00
3.229474e+00 -4.373409e+00 4.082807e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.962394e-01 0.000000e+00
2.133712e+00 -5.346943e+00 -4.587041e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.729421e-01 0.000000e+00
-3.442742e+00 -1.636284e+00 -6.059551e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.925611e-01 0.000000e+00
4.747589e+00 -4.520595e-01 -5.634578e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.660774e-01 0.000000e+00
-4.232827e+00 -2.694681e+00 -1.984618e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.290422e-01 0.000000e+00
-2.941121e-02 -1.338932e+00 1.203347e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.979667e-01 0.000000e+00
-5.062283e+00 1.346963e+00 -2.092054e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.322047e-01 0.000000e+00
6.279461e-01 -2.852712e+00 -3.870045e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.421402e-01 0.000000e+00
6.481968e+00 8.123122e-01 -1.638244e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.942014e-01 0.000000e+00
1.792617e+00 5.028554e+00 2.283816e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.105838e-01 0.000000e+00
1.459182e+00 -2.159260e+00 -4.733014e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.259968e-01 0.000000e+00
6.634161e+00 -3.773374e+00 3.766810e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.643526e-01 0.000000e+00
-5.116361e-01 -1.103854e+00 7.126356e-01 0.000000e+00 0.000000e+00 0.000000e+00 -4.024985e-01 0.000000e+00
-3.078773e+00 -3.055904e+00 -4.875200e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.054361e-01 0.000000e+00
6.199399e-01 -4.687306e+00 -3.804753e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.143292e-01 0.000000e+00
-4.765075e+00 -6.155304e-01 5.077392e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.933969e-01 0.000000e+00
-6.320140e+00 -3.777151e-01 -2.506765e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.947203e-01 0.000000e+00
-2.435818e+00 2.685505e+00 4.144179e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.248980e-01 0.000000e+00
-6.107657e+00 -9.772893e-01 -9.021835e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.120590e-01 0.000000e+00
-2.674386e+00 -4.721632e+00 -4.738105e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.814062e-01 0.000000e+00
1.564230e+00 -1.845394e+00 1.545784e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.799113e-01 0.000000e+00
3.073871e+00 -6.521003e-01 -1.103843e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.679525e-01 0.000000e+00
-4.489886e-01 3.498477e+00 -5.727170e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.860151e-01 0.000000e+00
2.337720e+00 -5.887266e+00 -4.545679e-01 0.000000e+00 0.000000e+00 0.000000e+00 -2.990095e-01 0.000000e+00
-6.802899e+00 -5.226289e-01 1.198587e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.037881e-01 0.000000e+00
5.177448e+00 -5.397489e+00 1.180714e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.650382e-01 0.000000e+00
-2.105482e+00 3.636453e+00 -9.221062e-01 0.000000e+00 0.000000e+00 0.000000e+00 -3.528761e-01 0.000000e+00
3.865196e+00 3.274777e+00 5.041042e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.705706e-01 0.000000e+00
2.242049e+00 -6.530976e-01 3.209001e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.792092e-01 0.000000e+00
-3.185131e-01 -7.513702e-01 -9.142657e-01 0.000000e+00 0.000000e+00 0.000000e+00 -4.078527e-01 0.000000e+00
5.063274e+00 1.599538e-02 -3.939723e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.111008e-01 0.000000e+00
-1.355012e+00 1.355708e+00 -5.617844e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.468924e-01 0.000000e+00
