-1.24604365624 2.9692085672
-1.12767812816 2.55638625199
-1.00931260008 2.01862520016
-0.890947072 2.25901539872
-0.772581543919 2.39026112785
-0.654216015839 2.00740203601
-0.535850487758 2.32697348062
-0.417484959677 2.06541884073
-0.299119431597 2.23170731877
-0.180753903516 2.03360566497
-0.0623883754356 1.7158413579
0.055977152645 1.43211373906
0.174342680726 1.04925464722
0.292708208806 0.715613578052
0.411073736887 0.257033772274
0.529439264967 0.117212729121
0.647804793048 -0.216428340049
0.766170321129 -0.532340642257
0.884535849209 -0.990920448035
1.00290137729 -1.2276515042
1.12126690537 -1.76541255602
1.23963243345 -1.70111361652
1.35799796153 -2.4149659274
1.47636348961 -2.65169698356
1.59472901769 -2.71233678067
1.71309454577 -2.28006105587
1.83146007385 -2.51679211203
1.94982560193 -2.94540869443
2.06819113002 -2.51313296963
2.1865566581 -2.92595528485
